file,mean_rms_db,median_rms_db,std_rms_db,silence_ratio,num_frames,sr
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0002_0011_add.wav,-126.52322387695312,-200.0,83.68431854248047,0.6797385620915033,765,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0002_0013_add.wav,-129.75526428222656,-200.0,84.0721206665039,0.6768617021276596,752,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0002_0014.wav,-116.43869018554688,-56.68368911743164,79.83877563476562,0.7045769764216366,721,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0002_0018_add.wav,-134.59478759765625,-200.0,81.89302062988281,0.7142857142857143,707,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0002_0019.wav,-109.84601593017578,-58.67888641357422,78.28118896484375,0.7074175824175825,728,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0002_0019_add.wav,-124.60099029541016,-200.0,83.89624786376953,0.6915032679738562,765,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0002_0020_add.wav,-120.12312316894531,-200.0,84.82081604003906,0.6327272727272727,825,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0002_0035.wav,-120.8482894897461,-75.4647445678711,77.81629180908203,0.7251051893408135,713,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0002_0047.wav,-129.36903381347656,-200.0,79.88908386230469,0.7357357357357357,666,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0003_0001_add.wav,-131.5395050048828,-200.0,79.2027359008789,0.7571022727272727,704,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0003_0002_add.wav,-121.72364044189453,-200.0,81.08043670654297,0.7086513994910941,786,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0003_0004_add.wav,-121.44159698486328,-200.0,81.8548812866211,0.6724565756823822,806,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0003_0007_add.wav,-131.00196838378906,-200.0,79.55316925048828,0.7253814147018031,721,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0003_0016_add.wav,-125.10401916503906,-200.0,81.73553466796875,0.7005277044854882,758,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0003_0035.wav,-129.96229553222656,-200.0,80.4891128540039,0.7122905027932961,716,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0003_0036.wav,-133.39193725585938,-200.0,80.23267364501953,0.7252124645892352,706,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0003_0038.wav,-140.72523498535156,-200.0,78.02180480957031,0.7667682926829268,656,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0003_0043.wav,-118.91018676757812,-200.0,82.75611114501953,0.6587202007528231,797,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0003_0049.wav,-130.1171417236328,-200.0,82.22669219970703,0.6991978609625669,748,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0004_0002_add.wav,-117.52840423583984,-67.0541000366211,82.23661804199219,0.6674556213017752,845,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0004_0004_add.wav,-123.55711364746094,-200.0,82.13516998291016,0.6879795396419437,782,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0004_0010_add.wav,-121.60255432128906,-200.0,81.6541519165039,0.6823238566131026,809,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0004_0018_add.wav,-120.04734802246094,-200.0,81.59984588623047,0.665871121718377,838,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0004_0019_add.wav,-122.29456329345703,-200.0,82.83161163330078,0.6728624535315985,807,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0004_0028.wav,-141.92860412597656,-200.0,80.36143493652344,0.7473035439137135,649,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0004_0032.wav,-134.9737091064453,-200.0,82.75406646728516,0.6929698708751794,697,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0004_0035.wav,-136.54086303710938,-200.0,82.55997467041016,0.7090643274853801,684,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0004_0039.wav,-129.466796875,-200.0,84.5324478149414,0.6666666666666666,726,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0004_0046.wav,-130.07867431640625,-200.0,83.39386749267578,0.6785225718194254,731,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0005_0003_add.wav,-121.88362884521484,-200.0,83.32711029052734,0.6890012642225032,791,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0005_0005_add.wav,-120.48243713378906,-200.0,82.90093231201172,0.6700379266750948,791,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0005_0008_add.wav,-120.4493408203125,-200.0,83.56477355957031,0.6746532156368222,793,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0005_0012.wav,-124.12046813964844,-200.0,84.85057830810547,0.6769436997319035,746,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0005_0013_add.wav,-116.07990264892578,-200.0,84.5511703491211,0.6486486486486487,814,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0005_0015.wav,-117.0315933227539,-200.0,85.12586212158203,0.6501305483028721,766,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0005_0017_add.wav,-117.53691864013672,-200.0,84.5876235961914,0.63003663003663,819,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0005_0025.wav,-113.46287536621094,-55.6259880065918,82.66922760009766,0.6928281461434371,739,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0005_0037.wav,-113.05255889892578,-55.27665710449219,82.42059326171875,0.699724517906336,726,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0005_0043.wav,-114.07569122314453,-55.43193435668945,83.4952621459961,0.6786666666666666,750,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0006_0002.wav,-123.71821594238281,-200.0,80.25321197509766,0.7167630057803468,692,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0006_0003_add.wav,-114.50251770019531,-200.0,86.7679214477539,0.5845238095238096,840,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0006_0005_add.wav,-135.7538604736328,-200.0,81.80934143066406,0.7401459854014598,685,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0006_0013_add.wav,-128.84933471679688,-200.0,83.91331481933594,0.6825174825174826,715,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0006_0016_add.wav,-115.43197631835938,-57.45130920410156,83.2208023071289,0.6674669867947179,833,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0006_0020.wav,-129.99278259277344,-200.0,79.542236328125,0.7422222222222222,675,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0006_0020_add.wav,-121.63107299804688,-200.0,84.6768798828125,0.6588541666666666,768,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0006_0033.wav,-123.15660095214844,-200.0,80.22685241699219,0.7150837988826816,716,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0006_0044.wav,-123.2264633178711,-200.0,80.03255462646484,0.7292576419213974,687,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0006_0049.wav,-127.87506103515625,-200.0,79.65896606445312,0.7303988995873453,727,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0007_0012_add.wav,-131.2767791748047,-200.0,82.49646759033203,0.6987788331071914,737,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0007_0013_add.wav,-127.5428695678711,-200.0,84.0477294921875,0.6580310880829016,772,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0007_0014.wav,-116.25031280517578,-58.72527313232422,77.12395477294922,0.7535612535612536,702,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0007_0016_add.wav,-122.588623046875,-200.0,85.60289001464844,0.6332916145181476,799,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0007_0018_add.wav,-133.38241577148438,-200.0,83.69187927246094,0.6828929068150209,719,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0007_0019_add.wav,-112.85572052001953,-73.27790832519531,85.92296600341797,0.5760626398210291,894,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0007_0023.wav,-127.62586212158203,-200.0,78.01773834228516,0.7677793904208998,689,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0007_0028.wav,-126.20636749267578,-200.0,79.14656066894531,0.7250361794500724,691,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0007_0038.wav,-114.02428436279297,-58.50201416015625,76.94076538085938,0.7450142450142451,702,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0007_0046.wav,-130.07113647460938,-200.0,78.2891616821289,0.7753846153846153,650,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0008_0002.wav,-132.75462341308594,-200.0,78.08512115478516,0.7647058823529411,646,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0008_0003_add.wav,-128.63104248046875,-200.0,81.96095275878906,0.679419525065963,758,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0008_0004.wav,-126.634765625,-200.0,79.09387969970703,0.7414285714285714,700,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0008_0007_add.wav,-127.75454711914062,-200.0,82.20844268798828,0.6838143036386449,797,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0008_0008_add.wav,-128.47589111328125,-200.0,81.92308044433594,0.6801007556675063,794,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0008_0015_add.wav,-133.2659912109375,-200.0,80.84811401367188,0.7053206002728513,733,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0008_0019_add.wav,-129.35464477539062,-200.0,82.0530776977539,0.6811594202898551,759,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0008_0027.wav,-121.79066467285156,-74.61627197265625,78.96817016601562,0.7379912663755459,687,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0008_0033.wav,-125.46986389160156,-200.0,79.19390106201172,0.7223837209302325,688,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0008_0050.wav,-127.0400161743164,-200.0,80.37966918945312,0.7130801687763713,711,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0009_0002_add.wav,-126.53530883789062,-200.0,82.35091400146484,0.6622516556291391,755,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0009_0003.wav,-137.616455078125,-200.0,79.98870849609375,0.7279305354558611,691,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0009_0004_add.wav,-122.53003692626953,-200.0,82.94193267822266,0.6436498150431565,811,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0009_0008_add.wav,-129.3191680908203,-200.0,80.6199951171875,0.7298013245033113,755,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0009_0011.wav,-128.90834045410156,-200.0,81.52890014648438,0.7245508982035929,668,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0009_0011_add.wav,-117.23539733886719,-64.71576690673828,81.41915893554688,0.6291618828932262,871,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0009_0012_add.wav,-133.54566955566406,-200.0,80.94225311279297,0.7080491132332879,733,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0009_0024.wav,-137.04302978515625,-200.0,80.36719512939453,0.7214076246334311,682,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0009_0033.wav,-139.4812774658203,-200.0,79.89836120605469,0.727810650887574,676,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0009_0045.wav,-114.20223236083984,-47.36100769042969,82.80150604248047,0.6846986089644513,647,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0001_add.wav,-121.51092529296875,-200.0,84.87248992919922,0.6595208070617906,793,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0010.wav,-138.6323699951172,-200.0,80.93962860107422,0.7484848484848485,660,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0012_add.wav,-146.28453063964844,-200.0,79.20122528076172,0.7619783616692427,647,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0013_add.wav,-120.25835418701172,-200.0,84.14260864257812,0.6426829268292683,820,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0016_add.wav,-132.7806396484375,-200.0,82.96428680419922,0.7075471698113207,742,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0018_add.wav,-132.9928741455078,-200.0,83.3135757446289,0.7019230769230769,728,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0033.wav,-122.33165740966797,-200.0,83.990478515625,0.6738255033557047,745,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0035.wav,-122.67700958251953,-200.0,83.11770629882812,0.6974431818181818,704,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0041.wav,-123.803955078125,-200.0,82.40325164794922,0.7146932952924394,701,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0049.wav,-125.30597686767578,-200.0,83.02259826660156,0.7063037249283668,698,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0004_add.wav,-164.0959930419922,-200.0,70.0672836303711,0.8037135278514589,754,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0005_add.wav,-151.85824584960938,-200.0,75.9923095703125,0.7541528239202658,903,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0006.wav,-154.04624938964844,-200.0,72.46332550048828,0.8203434610303831,757,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0007_add.wav,-172.51708984375,-200.0,63.20013427734375,0.8501362397820164,734,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0016_add.wav,-169.34066772460938,-200.0,64.82054138183594,0.8423295454545454,704,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0017.wav,-161.55589294433594,-200.0,69.2034912109375,0.8323943661971831,710,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0019_add.wav,-165.97853088378906,-200.0,68.46862030029297,0.8072625698324022,716,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0030.wav,-153.90956115722656,-200.0,73.9199447631836,0.7951653944020356,786,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0032.wav,-141.9412384033203,-200.0,77.25484466552734,0.768969422423556,883,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0038.wav,-153.3116912841797,-200.0,73.8066635131836,0.7927927927927928,777,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0011.wav,-156.87374877929688,-200.0,72.81590270996094,0.7830832196452933,733,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0011_add.wav,-164.26544189453125,-200.0,71.01301574707031,0.8130718954248366,765,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0013_add.wav,-159.4519805908203,-200.0,74.53779602050781,0.773936170212766,752,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0014.wav,-161.03384399414062,-200.0,70.52230834960938,0.8002773925104022,721,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0018_add.wav,-168.40379333496094,-200.0,67.56586456298828,0.8231966053748232,707,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0019.wav,-148.61068725585938,-200.0,77.03186798095703,0.7366255144032922,729,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0019_add.wav,-160.26304626464844,-200.0,73.64598083496094,0.7986928104575164,765,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0020_add.wav,-150.68199157714844,-200.0,78.9742202758789,0.7406060606060606,825,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0035.wav,-156.27911376953125,-200.0,73.5491714477539,0.7769985974754559,713,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0047.wav,-161.52435302734375,-200.0,70.87291717529297,0.7942942942942943,666,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0001_add.wav,-178.02798461914062,-200.0,56.3481330871582,0.8792613636363636,704,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0002_add.wav,-167.66046142578125,-200.0,66.36064910888672,0.8231552162849872,786,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0004_add.wav,-158.17251586914062,-200.0,71.72412872314453,0.8039702233250621,806,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0007_add.wav,-170.29002380371094,-200.0,63.69357681274414,0.8391123439667129,721,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0016_add.wav,-164.80406188964844,-200.0,68.91184997558594,0.8139841688654353,758,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0035.wav,-164.54441833496094,-200.0,68.14338684082031,0.8254189944134078,716,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0036.wav,-158.4783477783203,-200.0,72.21512603759766,0.7946175637393768,706,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0038.wav,-170.26187133789062,-200.0,63.65678787231445,0.8582317073170732,656,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0043.wav,-147.5770263671875,-200.0,78.10694122314453,0.7456140350877193,798,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0049.wav,-149.56625366210938,-200.0,77.83887481689453,0.7446524064171123,748,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0002_add.wav,-152.66928100585938,-200.0,75.98396301269531,0.7680473372781065,845,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0004_add.wav,-163.16453552246094,-200.0,70.7538833618164,0.8056265984654731,782,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0010_add.wav,-160.55856323242188,-200.0,72.00161743164062,0.7836835599505563,809,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0018_add.wav,-157.6914825439453,-200.0,73.24557495117188,0.7840095465393795,838,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0019_add.wav,-155.87667846679688,-200.0,75.200927734375,0.7682775712515489,807,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0028.wav,-165.67584228515625,-200.0,69.35374450683594,0.8197226502311248,649,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0032.wav,-155.8920440673828,-200.0,75.38733673095703,0.7604017216642754,697,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0035.wav,-160.64047241210938,-200.0,72.79857635498047,0.7865497076023392,684,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0039.wav,-152.75247192382812,-200.0,77.51309967041016,0.743801652892562,726,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0046.wav,-150.68321228027344,-200.0,77.78921508789062,0.7441860465116279,731,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0003_add.wav,-159.21890258789062,-200.0,73.65727996826172,0.7876106194690266,791,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0005_add.wav,-161.8931884765625,-200.0,71.8226318359375,0.7876106194690266,791,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0008_add.wav,-161.29969787597656,-200.0,72.29544830322266,0.7931904161412359,793,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0012.wav,-154.03269958496094,-200.0,76.96295928955078,0.7707774798927614,746,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0013_add.wav,-154.5191192626953,-200.0,76.76273345947266,0.7616707616707616,814,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0015.wav,-153.43821716308594,-200.0,77.68090057373047,0.7558746736292428,766,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0017_add.wav,-154.33404541015625,-200.0,76.893798828125,0.7545787545787546,819,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0025.wav,-155.39682006835938,-200.0,75.53765106201172,0.7848443843031123,739,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0037.wav,-153.9370880126953,-200.0,76.75254821777344,0.7713498622589532,726,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0043.wav,-149.489501953125,-200.0,78.94325256347656,0.7496671105193076,751,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0002.wav,-160.1240234375,-200.0,71.43399810791016,0.784992784992785,693,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0003_add.wav,-149.3819580078125,-200.0,79.66671752929688,0.7261904761904762,840,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0005_add.wav,-179.79356384277344,-200.0,55.611167907714844,0.8861313868613139,685,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0013_add.wav,-166.2582244873047,-200.0,69.02439880371094,0.8083916083916084,715,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0016_add.wav,-158.49798583984375,-200.0,73.65673065185547,0.7743097238895558,833,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0020.wav,-165.074951171875,-200.0,67.85932922363281,0.8195266272189349,676,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0020_add.wav,-155.39096069335938,-200.0,76.05458068847656,0.7643229166666666,768,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0033.wav,-162.09945678710938,-200.0,69.98731994628906,0.799163179916318,717,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0044.wav,-167.5755157470703,-200.0,66.2936782836914,0.8311499272197962,687,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0049.wav,-166.47140502929688,-200.0,66.24402618408203,0.8459422283356258,727,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0012_add.wav,-159.94522094726562,-200.0,73.31556701660156,0.7896879240162822,737,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0013_add.wav,-158.84854125976562,-200.0,74.24333190917969,0.7784974093264249,772,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0014.wav,-164.45278930664062,-200.0,67.21231079101562,0.8165007112375533,703,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0016_add.wav,-149.6603546142578,-200.0,79.61949157714844,0.7359198998748435,799,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0018_add.wav,-161.74603271484375,-200.0,73.4378433227539,0.7983310152990264,719,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0019_add.wav,-136.10137939453125,-200.0,83.97686767578125,0.6666666666666666,894,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0023.wav,-165.74325561523438,-200.0,65.93157958984375,0.8420289855072464,690,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0028.wav,-159.5312042236328,-200.0,70.9925308227539,0.7875722543352601,692,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0038.wav,-161.12664794921875,-200.0,69.42037963867188,0.8062678062678063,702,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0046.wav,-165.2933349609375,-200.0,67.00333404541016,0.8325652841781874,651,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0002.wav,-172.70327758789062,-200.0,61.898380279541016,0.8608964451313755,647,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0003_add.wav,-157.8882293701172,-200.0,73.68305969238281,0.7757255936675461,758,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0004.wav,-165.7389373779297,-200.0,66.99169921875,0.85,700,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0007_add.wav,-154.05865478515625,-200.0,75.10079193115234,0.7716436637390214,797,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0008_add.wav,-150.51710510253906,-200.0,77.13481140136719,0.7443324937027708,794,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0015_add.wav,-162.61805725097656,-200.0,70.26850891113281,0.8076398362892224,733,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0019_add.wav,-156.3953399658203,-200.0,74.2880630493164,0.7747035573122529,759,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0027.wav,-156.62783813476562,-200.0,73.54957580566406,0.7874818049490538,687,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0033.wav,-160.10952758789062,-200.0,71.57296752929688,0.795355587808418,689,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0050.wav,-159.66387939453125,-200.0,71.73597717285156,0.8019662921348315,712,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0002_add.wav,-167.96170043945312,-200.0,66.90694427490234,0.8185430463576159,755,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0003.wav,-167.1575164794922,-200.0,66.09596252441406,0.8364688856729378,691,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0004_add.wav,-152.40927124023438,-200.0,76.65026092529297,0.7459926017262639,811,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0008_add.wav,-163.2321319580078,-200.0,70.44003295898438,0.8092715231788079,755,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0011.wav,-161.72531127929688,-200.0,70.27426147460938,0.8023952095808383,668,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0011_add.wav,-153.3128204345703,-200.0,75.17727661132812,0.7474167623421355,871,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0012_add.wav,-166.35565185546875,-200.0,67.80583190917969,0.8185538881309686,733,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0024.wav,-154.99526977539062,-200.0,74.3864517211914,0.7639296187683284,682,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0033.wav,-164.9522705078125,-200.0,68.32367706298828,0.8150887573964497,676,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0045.wav,-184.29098510742188,-200.0,49.20337677001953,0.9211746522411128,647,16000
